11,Bstudent_id,roll_number,registration_number,university_id,college_id,department_id,program_name,specialization,gender,date_of_birth,age,category,minority_status,domicile_state,nationality,family_income_range,parent_education_level,parent_occupation,first_generation_learner,scholarship_status,financial_aid_type,10th_percentage,10th_board,12th_percentage,12th_board,12th_stream,entrance_exam_score,entrance_exam_rank,admission_type,gap_years,academic_year,semester,course_code,course_name,course_type,credit_score,course_difficulty_index,faculty_id,total_lectures,lectures_attended,attendance_percentage,attendance_status,lms_login_frequency,avg_session_duration_minutes,assignment_submission_rate,late_submission_count,forum_participation_count,quiz_attempt_rate,assignment_marks_avg,quiz_marks_avg,midterm_marks,internal_assessment_total,internal_rank,improvement_trend,end_sem_marks,practical_marks,theory_marks,total_marks,percentage,grade,grade_point,sgpa,cgpa,pass_fail_status,backlog_count,study_hours_per_day,sleep_hours_avg,mobile_usage_hours,hostel_resident,commute_time_minutes,part_time_job,extracurricular_participation_level,stress_level,motivation_level,time_management_score,learning_style,career_clarity_score,self_efficacy_score,faculty_experience_years,faculty_rating_avg,student_teacher_ratio,class_size,teaching_method,course_feedback_score,library_usage_frequency,lab_access_hours,mentorship_sessions_attended,remedial_classes_attended,placement_training_participation
298,BCA0298,MMDU2026REG0298,MMDU,MMICTBM,CS,BCA,Data Science,Male,2003-08-25,24,GEN,No,Punjab,Indian,4-6 LPA,Graduate,Service,No,No,NA,75.19,CBSE,72.12,State,Science,78,7605,Management,0,2025-26,VI,BCA601,Final Semester,Core,4,3.19,FAC101,120,84,84,Medium,34,29,0.93,1,8,0.83,60,64,76,247,54,Up,73,82,81,232,69.9,B+,9,7.97,6.71,Pass,0,2.5,7.3,3.4,No,40,No,Low,3,3,49,Auditory,85,47,9,3.85,16,63,Online,4.12,9,33,0,5,Yes
299,BCA0299,MMDU2026REG0299,MMDU,MMICTBM,CS,BCA,AI,Male,2002-07-25,22,OBC,Yes,Haryana,Indian,2-4 LPA,Graduate,Farmer,Yes,Yes,Govt,83.7,ICSE,59.14,CBSE,Science,64,2671,Merit,1,2025-26,VI,BCA601,Final Semester,Core,4,3.93,FAC107,120,69,69,Low,39,35,0.79,3,11,0.9,92,90,60,264,45,Down,78,83,79,249,80.65,A,8.1,8.85,8.53,Pass,0,7.1,6.1,5.5,Yes,31,Yes,Low,5,2,82,Reading,78,49,9,4.89,37,45,Traditional,4.06,24,11,5,0,Yes
300,BCA0300,MMDU2026REG0300,MMDU,MMICTBM,CS,BCA,AI,Male,2002-10-08,22,OBC,Yes,UP,Indian,4-6 LPA,Post-Graduate,Service,Yes,No,Private,85.35,ICSE,73.26,State,Commerce,85,6915,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,4.23,FAC114,120,68,68,Low,46,34,0.74,3,2,0.74,67,71,73,220,18,Up,61,64,90,234,85.32,B,6.1,7.85,7.3,Pass,0,7.9,6.6,2.8,No,16,No,Medium,3,4,71,Auditory,69,66,7,3.94,25,80,Blended,4.01,20,34,9,1,Yes
301,BCA0301,MMDU2026REG0301,MMDU,MMICTBM,CS,BCA,Cloud,Male,2004-02-29,24,GEN,No,Haryana,Indian,2-4 LPA,Graduate,Farmer,No,No,NA,66.03,CBSE,91.92,State,Commerce,65,2627,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,3.64,FAC120,120,96,96,High,53,35,0.84,5,11,0.96,93,85,71,204,48,Up,58,73,61,215,69.92,A,7.1,8.67,8.89,Pass,0,5.4,5,5.8,No,57,Yes,Low,1,3,50,Auditory,62,51,11,4.17,18,66,Blended,3.99,17,25,5,5,No
302,BCA0302,MMDU2026REG0302,MMDU,MMICTBM,CS,BCA,Cloud,Male,2003-06-02,21,SC,Yes,UP,Indian,4-6 LPA,10th,Service,Yes,No,Govt,79.13,State,69.83,State,Science,88,1553,Management,0,2025-26,VI,BCA601,Final Semester,Core,4,4.41,FAC116,120,81,81,Medium,50,21,0.93,4,4,0.74,90,89,82,198,32,Flat,86,57,61,198,72.01,A,8.7,8.4,7.75,Pass,0,3.3,7.8,6,Yes,20,Yes,Low,3,1,46,Kinesthetic,57,84,4,3.67,21,42,Traditional,4.12,16,39,9,2,No
303,BCA0303,MMDU2026REG0303,MMDU,MMICTBM,CS,BCA,Data Science,Male,2002-08-20,21,GEN,No,Punjab,Indian,2-4 LPA,Post-Graduate,Business,No,Yes,NA,89.34,State,76.43,State,Commerce,52,2233,Merit,2,2025-26,VI,BCA601,Final Semester,Core,4,4.02,FAC114,120,61,61,Low,21,44,0.7,1,6,0.73,71,88,73,255,34,Up,85,68,66,187,85.27,A,7.8,7.57,7,Pass,0,3,5.2,4.2,No,18,Yes,High,1,4,54,Reading,68,54,11,3.92,28,74,Online,4.75,14,15,10,3,Yes
304,BCA0304,MMDU2026REG0304,MMDU,MMICTBM,CS,BCA,AI,Male,2002-06-28,22,OBC,No,Haryana,Indian,<2 LPA,Graduate,Farmer,Yes,Yes,Private,66.18,CBSE,75.77,State,Science,56,3931,Quota,2,2025-26,VI,BCA601,Final Semester,Core,4,3.61,FAC114,120,66,66,Low,35,39,0.97,5,11,0.93,74,86,88,209,6,Down,65,83,70,218,70.44,B,8.2,6.96,7.3,Pass,2,4.3,5.4,3.8,No,49,Yes,Low,2,1,73,Reading,60,83,15,3.96,16,73,Traditional,4.01,12,24,6,1,Yes
305,BCA0305,MMDU2026REG0305,MMDU,MMICTBM,CS,BCA,Cyber Security,Male,2002-10-24,22,GEN,No,Haryana,Indian,<2 LPA,10th,Business,No,No,NA,73.44,State,70.2,CBSE,Commerce,71,6667,Management,1,2025-26,VI,BCA601,Final Semester,Core,4,3.07,FAC108,120,77,77,Medium,55,39,0.76,4,9,0.81,93,88,74,246,19,Up,58,73,55,194,67.04,B+,6.5,8.41,7.79,Pass,1,5.1,6.2,2,No,18,Yes,Low,2,2,56,Kinesthetic,85,45,11,3.9,40,42,Blended,3.63,20,33,0,0,No
306,BCA0306,MMDU2026REG0306,MMDU,MMICTBM,CS,BCA,Data Science,Female,2002-11-26,24,SC,No,Haryana,Indian,2-4 LPA,Post-Graduate,Business,No,Yes,NA,78,CBSE,55.92,CBSE,Science,86,1672,Quota,1,2025-26,VI,BCA601,Final Semester,Core,4,3.05,FAC120,120,61,61,Low,20,38,0.88,2,5,0.71,94,70,65,240,3,Flat,79,84,86,190,82.34,A+,6.3,8.81,8.65,Pass,2,4.9,6.9,3.6,Yes,56,Yes,Medium,1,1,65,Auditory,56,89,16,3.65,16,60,Online,3.87,25,26,3,4,Yes
307,BCA0307,MMDU2026REG0307,MMDU,MMICTBM,CS,BCA,Cloud,Male,2004-01-30,22,GEN,Yes,UP,Indian,6-8 LPA,Post-Graduate,Service,No,No,NA,66.34,State,65.81,CBSE,Arts,77,7933,Merit,2,2025-26,VI,BCA601,Final Semester,Core,4,4.09,FAC111,120,75,75,Medium,58,38,0.96,3,3,0.86,63,65,63,194,28,Down,56,58,59,199,61.16,A+,7.5,8.84,6.59,Pass,1,6.2,6.8,6.7,No,58,No,Low,3,2,90,Kinesthetic,69,64,14,4.17,38,73,Online,3.66,29,38,3,2,No
308,BCA0308,MMDU2026REG0308,MMDU,MMICTBM,CS,BCA,Data Science,Male,2003-09-12,23,GEN,No,Bihar,Indian,4-6 LPA,Post-Graduate,Service,Yes,Yes,NA,86.48,CBSE,90.59,State,Science,73,4085,Management,0,2025-26,VI,BCA601,Final Semester,Core,4,4.47,FAC106,120,82,82,Medium,52,34,0.92,5,8,0.91,94,81,74,243,16,Flat,57,83,87,203,63.09,B+,6.5,5.37,6.39,Pass,0,5.3,6.9,5.5,Yes,9,Yes,Medium,4,1,71,Reading,65,55,14,3.71,31,54,Traditional,4.16,14,18,5,3,Yes
309,BCA0309,MMDU2026REG0309,MMDU,MMICTBM,CS,BCA,Cloud,Male,2004-10-31,24,GEN,Yes,Bihar,Indian,6-8 LPA,Graduate,Service,No,Yes,Private,76.83,CBSE,77.54,State,Science,83,6202,Quota,2,2025-26,VI,BCA601,Final Semester,Core,4,4.49,FAC106,120,99,99,High,38,39,0.82,0,3,0.87,63,63,70,268,4,Down,86,60,67,219,75.19,A,8.3,7.52,6.08,Pass,1,5.7,6.5,4.2,Yes,34,No,Medium,1,2,70,Kinesthetic,88,45,9,4.11,22,35,Online,4.63,7,32,9,3,Yes
310,BCA0310,MMDU2026REG0310,MMDU,MMICTBM,CS,BCA,Cyber Security,Female,2003-01-25,21,ST,No,UP,Indian,<2 LPA,10th,Farmer,Yes,No,Private,87.89,CBSE,78.03,State,Commerce,71,3909,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,3.75,FAC114,120,71,71,Low,58,29,0.72,0,7,0.81,93,63,81,205,59,Flat,76,57,83,219,68.43,A,9.4,6.84,8.33,Pass,0,3.1,6.5,6.9,No,54,Yes,Medium,4,2,76,Reading,77,49,16,3.77,23,66,Online,3.67,7,39,0,3,Yes
311,BCA0311,MMDU2026REG0311,MMDU,MMICTBM,CS,BCA,Cyber Security,Female,2003-07-04,21,OBC,No,Bihar,Indian,2-4 LPA,Post-Graduate,Service,No,No,Govt,67.93,CBSE,86.15,State,Science,61,3708,Management,1,2025-26,VI,BCA601,Final Semester,Core,4,3.96,FAC102,120,64,64,Low,24,29,0.83,1,9,0.95,79,81,75,209,26,Flat,85,82,71,236,77.15,B,9.1,8.31,6.63,Pass,1,5.8,5.7,2.7,Yes,27,No,High,3,5,41,Auditory,71,52,4,3.86,23,48,Blended,4.79,13,16,6,3,Yes
312,BCA0312,MMDU2026REG0312,MMDU,MMICTBM,CS,BCA,Cyber Security,Male,2002-11-06,22,ST,No,UP,Indian,6-8 LPA,Post-Graduate,Farmer,No,No,Govt,92.5,State,69.85,State,Commerce,50,5049,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,4.27,FAC103,120,94,94,High,53,25,0.97,4,9,0.62,74,84,87,256,2,Up,56,68,76,267,89.96,B+,9.5,8.09,8.11,Pass,2,6.6,7.8,6.8,No,40,No,High,3,2,86,Visual,45,90,4,3.89,18,30,Traditional,4.19,17,29,10,2,Yes
313,BCA0313,MMDU2026REG0313,MMDU,MMICTBM,CS,BCA,AI,Male,2004-04-22,24,OBC,Yes,Haryana,Indian,2-4 LPA,Graduate,Farmer,No,No,Govt,86.87,CBSE,91.92,CBSE,Arts,89,3785,Merit,1,2025-26,VI,BCA601,Final Semester,Core,4,4.43,FAC118,120,77,77,Medium,40,45,0.89,2,6,0.63,69,64,72,223,53,Down,80,90,59,233,76.46,C,8,6.4,6.41,Pass,0,6.1,5.8,4.5,No,55,Yes,Medium,4,2,68,Reading,63,73,14,4.65,23,58,Blended,4.14,11,35,0,1,No
314,BCA0314,MMDU2026REG0314,MMDU,MMICTBM,CS,BCA,Data Science,Female,2004-08-21,21,SC,No,UP,Indian,<2 LPA,Post-Graduate,Farmer,Yes,Yes,NA,69.05,ICSE,89.6,CBSE,Arts,82,1587,Management,2,2025-26,VI,BCA601,Final Semester,Core,4,4.45,FAC103,120,97,97,High,44,43,0.99,2,12,0.87,71,59,57,239,36,Up,58,58,58,249,85.72,C,8.1,8.84,7.19,Pass,1,5,7.6,6.6,Yes,18,Yes,Medium,5,2,64,Reading,82,70,16,4.08,36,48,Online,4.03,30,35,3,2,No
315,BCA0315,MMDU2026REG0315,MMDU,MMICTBM,CS,BCA,Cloud,Female,2002-12-03,21,OBC,Yes,UP,Indian,2-4 LPA,Post-Graduate,Service,No,Yes,NA,72.3,State,70.96,State,Commerce,79,6222,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,3.36,FAC110,120,86,86,High,34,26,0.85,4,3,1,76,74,61,189,3,Up,71,67,79,239,78.33,A+,9.2,6.92,8.33,Pass,2,3.1,5.1,3.2,Yes,19,Yes,Medium,2,1,57,Auditory,61,42,6,4.56,26,69,Traditional,4.14,22,7,4,4,No
316,BCA0316,MMDU2026REG0316,MMDU,MMICTBM,CS,BCA,Cyber Security,Female,2003-03-12,23,GEN,No,Bihar,Indian,2-4 LPA,Graduate,Service,No,Yes,Govt,79.41,ICSE,64.57,CBSE,Science,81,1278,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,3.38,FAC111,120,84,84,Medium,29,20,0.81,2,12,0.8,94,80,84,188,28,Down,81,86,56,270,82.43,C,9.4,5.93,7.49,Pass,0,4,7.1,6.7,Yes,35,No,High,3,2,63,Reading,68,74,15,3.97,21,68,Traditional,3.72,16,32,5,5,Yes
317,BCA0317,MMDU2026REG0317,MMDU,MMICTBM,CS,BCA,Data Science,Male,2003-10-06,21,OBC,No,UP,Indian,2-4 LPA,Graduate,Business,No,Yes,NA,83.85,State,58.26,CBSE,Science,66,3056,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,3.05,FAC117,120,70,70,Low,25,39,0.88,5,6,0.72,66,66,67,204,20,Flat,89,90,57,192,78.63,A+,9,7.14,8.25,Pass,2,7.2,6.1,2.7,No,39,Yes,Low,1,2,71,Auditory,67,73,13,4.07,20,73,Online,3.93,29,12,2,0,Yes
318,BCA0318,MMDU2026REG0318,MMDU,MMICTBM,CS,BCA,Cloud,Male,2002-01-06,22,ST,Yes,Haryana,Indian,6-8 LPA,10th,Teacher,No,No,NA,72.01,CBSE,71.18,State,Science,54,1107,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,3.58,FAC102,120,82,82,Medium,53,34,0.9,3,6,0.89,78,84,74,213,45,Flat,55,82,55,253,75.12,A+,7,6.91,7.24,Pass,2,7.4,6.1,5.4,No,48,Yes,Low,1,2,51,Reading,90,48,9,4.74,16,56,Blended,3.61,17,15,0,5,No
319,BCA0319,MMDU2026REG0319,MMDU,MMICTBM,CS,BCA,Cloud,Male,2003-08-05,23,ST,No,Bihar,Indian,6-8 LPA,10th,Business,Yes,Yes,NA,80.06,CBSE,84.9,CBSE,Science,69,6205,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,3.69,FAC109,120,77,77,Medium,57,41,0.73,5,2,0.87,72,71,60,181,52,Up,56,62,66,230,63.13,C,8.6,8.76,6.18,Pass,1,7.1,7,2.6,Yes,41,Yes,High,5,1,59,Reading,79,90,15,4.72,16,77,Traditional,4.27,20,21,3,3,No
320,BCA0320,MMDU2026REG0320,MMDU,MMICTBM,CS,BCA,AI,Male,2004-04-28,21,GEN,Yes,Bihar,Indian,<2 LPA,Graduate,Service,No,No,Govt,73.19,CBSE,81.63,State,Commerce,83,3652,Quota,1,2025-26,VI,BCA601,Final Semester,Core,4,3.77,FAC106,120,64,64,Low,26,32,0.78,0,5,0.83,64,86,60,264,26,Up,81,90,58,199,80.85,C,7.5,5.68,6.51,Pass,0,6.9,7.6,3.4,Yes,37,Yes,Low,5,3,59,Visual,75,56,16,3.6,16,49,Traditional,4.06,6,19,10,1,No
321,BCA0321,MMDU2026REG0321,MMDU,MMICTBM,CS,BCA,Cyber Security,Male,2003-07-11,21,GEN,No,Haryana,Indian,2-4 LPA,Graduate,Farmer,No,Yes,Private,88.41,ICSE,72.35,State,Commerce,67,2314,Management,2,2025-26,VI,BCA601,Final Semester,Core,4,3.37,FAC113,120,96,96,High,59,25,0.94,1,12,0.91,88,78,69,216,7,Flat,70,84,66,207,73.53,A,7.5,6.55,8.98,Pass,0,6.5,7.6,5.1,Yes,12,Yes,Low,4,1,61,Reading,53,78,10,3.84,39,46,Blended,4.67,21,33,1,4,Yes
322,BCA0322,MMDU2026REG0322,MMDU,MMICTBM,CS,BCA,Cloud,Female,2004-03-20,21,ST,No,Bihar,Indian,4-6 LPA,Post-Graduate,Service,Yes,Yes,Govt,84.38,ICSE,65.93,State,Science,85,4009,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,3.84,FAC113,120,96,96,High,42,36,0.86,5,12,0.75,80,68,58,205,45,Flat,62,89,90,212,70.57,B,7.2,5.65,6.1,Pass,0,2.9,7.9,2.5,No,38,Yes,Medium,3,5,74,Auditory,73,49,6,4.05,32,69,Blended,3.93,21,31,8,5,Yes
323,BCA0323,MMDU2026REG0323,MMDU,MMICTBM,CS,BCA,AI,Male,2002-04-19,23,GEN,Yes,Punjab,Indian,<2 LPA,Graduate,Farmer,No,No,Govt,64.21,CBSE,81.36,State,Science,81,7013,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,3.6,FAC101,120,95,95,High,37,28,0.7,3,2,0.78,72,77,63,254,20,Up,89,83,59,262,64.43,C,6.9,6.79,8.59,Pass,1,4.9,5.8,2.5,Yes,44,No,High,5,2,81,Kinesthetic,86,45,13,4.36,20,32,Traditional,3.9,30,14,4,5,Yes
324,BCA0324,MMDU2026REG0324,MMDU,MMICTBM,CS,BCA,Cyber Security,Female,2005-02-01,22,ST,No,Bihar,Indian,4-6 LPA,Graduate,Teacher,Yes,No,Private,85.28,ICSE,86.84,State,Science,69,5590,Merit,1,2025-26,VI,BCA601,Final Semester,Core,4,4.23,FAC106,120,69,69,Low,46,29,0.92,1,5,0.99,87,72,83,197,13,Flat,85,81,74,255,72.75,A,7.6,7.88,6.05,Pass,0,5.7,6.8,7,No,11,No,Low,3,2,51,Reading,63,63,5,4.22,16,75,Online,4.36,7,26,8,2,No
325,BCA0325,MMDU2026REG0325,MMDU,MMICTBM,CS,BCA,AI,Female,2005-03-30,24,OBC,No,Punjab,Indian,2-4 LPA,Post-Graduate,Service,No,Yes,Private,90.14,State,94.77,CBSE,Science,71,4742,Management,1,2025-26,VI,BCA601,Final Semester,Core,4,4.06,FAC115,120,67,67,Low,45,41,0.96,3,7,0.68,66,71,78,269,8,Down,87,66,81,209,75.4,A,7.4,6.09,6.32,Pass,1,4.3,7.4,5,No,46,Yes,Low,3,1,80,Auditory,48,56,17,4.61,28,68,Online,4.94,25,14,6,1,Yes
326,BCA0326,MMDU2026REG0326,MMDU,MMICTBM,CS,BCA,Cloud,Male,2004-02-05,23,SC,No,UP,Indian,<2 LPA,Post-Graduate,Farmer,Yes,Yes,NA,86.65,ICSE,86.11,CBSE,Arts,75,6501,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,3.22,FAC114,120,81,81,Medium,29,22,0.9,1,8,0.76,63,55,78,182,28,Flat,70,83,67,222,61.88,B+,8.6,9.01,8.93,Pass,0,6.8,5.5,4.4,Yes,19,Yes,Low,4,1,87,Reading,89,53,3,3.59,23,64,Blended,3.85,7,25,1,0,Yes
327,BCA0327,MMDU2026REG0327,MMDU,MMICTBM,CS,BCA,Cloud,Female,2003-10-26,23,OBC,No,Punjab,Indian,4-6 LPA,Graduate,Teacher,No,Yes,NA,62.59,CBSE,83.22,CBSE,Science,73,5720,Management,0,2025-26,VI,BCA601,Final Semester,Core,4,3.07,FAC117,120,76,76,Medium,59,24,0.88,3,12,0.73,76,66,71,200,24,Up,60,60,68,261,67.09,B,9,7.78,6.74,Pass,0,7.6,6.9,3.7,Yes,50,No,Low,1,2,61,Kinesthetic,80,47,9,4.71,31,31,Blended,3.86,24,16,4,2,Yes
328,BCA0328,MMDU2026REG0328,MMDU,MMICTBM,CS,BCA,Cloud,Male,2003-03-21,24,GEN,Yes,UP,Indian,4-6 LPA,Graduate,Business,Yes,No,NA,71.18,ICSE,84.25,CBSE,Arts,72,5518,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,4.16,FAC101,120,89,89,High,32,23,0.71,1,12,0.93,62,77,88,232,14,Down,76,67,86,198,82.58,B,6.2,6.91,6.39,Pass,2,3.8,6.6,2.6,Yes,57,Yes,High,2,4,77,Auditory,62,61,16,4.05,27,76,Online,3.51,5,7,5,3,Yes
329,BCA0329,MMDU2026REG0329,MMDU,MMICTBM,CS,BCA,Cloud,Female,2004-01-17,23,SC,No,Bihar,Indian,<2 LPA,Post-Graduate,Farmer,Yes,No,NA,70.59,CBSE,91.59,State,Science,66,5040,Merit,1,2025-26,VI,BCA601,Final Semester,Core,4,3.18,FAC106,120,64,64,Low,46,37,0.99,0,9,0.88,67,60,67,242,9,Up,76,90,85,240,63.87,B,6.6,9.19,7.93,Pass,0,5.1,7.7,7,No,9,Yes,Medium,5,4,75,Kinesthetic,45,58,9,4.42,17,63,Traditional,4.38,9,30,0,4,No
330,BCA0330,MMDU2026REG0330,MMDU,MMICTBM,CS,BCA,Data Science,Female,2004-02-09,24,ST,Yes,Haryana,Indian,2-4 LPA,10th,Teacher,Yes,No,NA,82.46,ICSE,74.47,CBSE,Science,77,5547,Management,2,2025-26,VI,BCA601,Final Semester,Core,4,4.24,FAC116,120,95,95,High,25,27,0.85,3,9,0.72,84,65,85,197,21,Down,63,65,72,259,75.48,C,9.4,7.54,7.1,Pass,1,7.5,5.2,3,Yes,46,No,Low,5,3,81,Kinesthetic,45,64,19,4.32,22,48,Online,4.09,16,35,10,1,Yes
331,BCA0331,MMDU2026REG0331,MMDU,MMICTBM,CS,BCA,AI,Female,2003-05-04,21,SC,No,Punjab,Indian,4-6 LPA,Graduate,Farmer,No,Yes,NA,80.24,ICSE,77.41,State,Commerce,50,7381,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,4.25,FAC108,120,86,86,High,44,25,0.76,3,7,0.81,81,65,82,223,3,Down,88,69,67,225,61.2,B,8.6,8.83,7.84,Pass,2,4.2,6.6,2.6,No,22,Yes,Low,4,2,41,Auditory,83,64,7,4.35,29,69,Traditional,4.24,9,34,7,0,Yes
332,BCA0332,MMDU2026REG0332,MMDU,MMICTBM,CS,BCA,Data Science,Female,2003-06-28,24,ST,Yes,Haryana,Indian,6-8 LPA,Graduate,Farmer,No,No,NA,91.55,ICSE,75.26,CBSE,Arts,88,5134,Quota,2,2025-26,VI,BCA601,Final Semester,Core,4,3.82,FAC110,120,82,82,Medium,39,29,0.8,0,6,0.69,81,59,78,190,20,Up,79,70,58,214,68.96,A,8.7,8.54,8.9,Pass,0,3,6.9,7,No,14,No,Medium,1,5,82,Kinesthetic,89,61,7,3.53,25,43,Online,3.97,17,15,8,0,Yes
333,BCA0333,MMDU2026REG0333,MMDU,MMICTBM,CS,BCA,Cyber Security,Male,2004-09-06,24,OBC,No,Haryana,Indian,4-6 LPA,10th,Business,Yes,No,NA,63.48,CBSE,61.41,State,Science,63,1793,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,3.46,FAC107,120,65,65,Low,50,40,0.95,1,11,0.88,82,88,66,199,45,Flat,64,57,80,232,66.3,A,7.1,5.7,8.14,Pass,0,2,7.7,5.7,No,45,Yes,High,3,3,60,Reading,86,58,6,3.69,26,49,Blended,4.7,16,19,2,0,No
334,BCA0334,MMDU2026REG0334,MMDU,MMICTBM,CS,BCA,Cyber Security,Male,2004-10-17,23,OBC,No,Bihar,Indian,<2 LPA,10th,Farmer,No,No,Private,78.31,ICSE,58.48,CBSE,Arts,77,2996,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,4.16,FAC104,120,76,76,Medium,44,26,0.91,5,3,0.92,76,67,84,225,29,Up,75,64,76,228,66.12,B,7.3,6.83,6.23,Pass,1,2.5,7.9,5.5,No,38,No,Medium,4,3,65,Visual,46,83,6,4.52,34,73,Blended,3.71,30,23,1,0,No
335,BCA0335,MMDU2026REG0335,MMDU,MMICTBM,CS,BCA,Cloud,Male,2002-11-07,21,GEN,No,Haryana,Indian,4-6 LPA,Graduate,Teacher,No,No,NA,94.74,ICSE,81.08,CBSE,Science,89,5549,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,3.49,FAC119,120,73,73,Low,35,34,0.85,5,6,0.85,93,88,71,193,11,Up,61,81,70,205,60.52,C,6.1,6.15,8.98,Pass,1,3.3,7.7,2.1,Yes,37,No,Low,4,4,52,Auditory,87,71,6,4.73,25,57,Blended,4.53,27,18,0,0,No
336,BCA0336,MMDU2026REG0336,MMDU,MMICTBM,CS,BCA,Data Science,Female,2004-04-26,24,OBC,Yes,Punjab,Indian,2-4 LPA,Post-Graduate,Service,No,Yes,Govt,87.9,ICSE,76.37,CBSE,Science,62,7152,Quota,0,2025-26,VI,BCA601,Final Semester,Core,4,4.35,FAC112,120,61,61,Low,33,31,0.79,5,11,0.97,91,83,84,211,33,Flat,71,71,55,246,64.93,A,6.5,8.4,7.9,Pass,0,4.4,7.7,6,No,13,No,Low,2,4,69,Reading,60,60,17,4.37,24,67,Blended,4,8,18,1,1,Yes
337,BCA0337,MMDU2026REG0337,MMDU,MMICTBM,CS,BCA,AI,Male,2004-03-23,21,SC,No,UP,Indian,2-4 LPA,10th,Teacher,No,Yes,Govt,89.81,ICSE,87.08,CBSE,Arts,63,3924,Merit,2,2025-26,VI,BCA601,Final Semester,Core,4,3.65,FAC107,120,84,84,Medium,59,45,0.99,3,9,1,95,89,90,189,43,Up,77,65,67,196,64.41,A,7.1,8.47,7.65,Pass,0,3.4,7.5,2.6,Yes,53,No,High,5,4,67,Auditory,54,49,4,4.53,31,71,Traditional,4.43,12,9,3,2,No
338,BCA0338,MMDU2026REG0338,MMDU,MMICTBM,CS,BCA,Cloud,Male,2002-03-31,22,SC,Yes,Bihar,Indian,<2 LPA,Post-Graduate,Business,Yes,Yes,Private,78.73,CBSE,69.71,CBSE,Arts,69,4994,Management,1,2025-26,VI,BCA601,Final Semester,Core,4,3.26,FAC107,120,92,92,High,60,29,0.86,4,10,0.61,70,81,59,219,34,Down,82,77,79,263,61.51,C,7.2,8.35,6,Pass,2,5,7.6,2.7,No,12,Yes,Medium,5,5,61,Visual,63,61,15,3.72,31,67,Blended,4.33,24,26,5,0,Yes
339,BCA0339,MMDU2026REG0339,MMDU,MMICTBM,CS,BCA,Data Science,Male,2003-08-10,23,OBC,No,Bihar,Indian,2-4 LPA,Graduate,Service,No,Yes,Govt,62.85,CBSE,56.39,CBSE,Commerce,66,3712,Quota,1,2025-26,VI,BCA601,Final Semester,Core,4,3.77,FAC102,120,60,60,Low,45,25,0.77,1,2,0.6,65,72,79,232,42,Flat,62,80,89,211,65.75,A,9.2,7.58,8.24,Pass,2,4.1,6.6,3.2,No,34,Yes,Low,2,5,61,Visual,71,86,17,4.65,18,61,Online,3.64,25,20,10,4,No
340,BCA0340,MMDU2026REG0340,MMDU,MMICTBM,CS,BCA,Cyber Security,Male,2002-10-20,24,OBC,Yes,Punjab,Indian,2-4 LPA,Post-Graduate,Teacher,No,Yes,NA,66.72,CBSE,80.12,State,Arts,69,7480,Management,0,2025-26,VI,BCA601,Final Semester,Core,4,4.45,FAC101,120,61,61,Low,52,36,0.75,5,10,0.74,77,67,69,219,59,Flat,69,56,69,188,68.09,C,6.8,8.44,8.28,Pass,2,4.6,7.3,3.3,No,55,No,Low,4,5,75,Kinesthetic,81,59,9,3.87,29,46,Blended,4.18,20,6,8,3,No
341,BCA0341,MMDU2026REG0341,MMDU,MMICTBM,CS,BCA,Cloud,Male,2004-12-17,21,GEN,No,Bihar,Indian,<2 LPA,Graduate,Farmer,No,No,NA,62.01,CBSE,59.74,State,Science,67,7252,Quota,1,2025-26,VI,BCA601,Final Semester,Core,4,4.03,FAC107,120,91,91,High,49,26,0.73,3,9,0.97,92,60,71,193,52,Flat,64,71,85,208,67.51,A+,6.1,7.36,6.04,Pass,2,4.9,7.3,3.5,No,12,Yes,Low,3,4,60,Reading,88,42,7,3.94,33,78,Traditional,3.72,16,36,7,2,Yes
342,BCA0342,MMDU2026REG0342,MMDU,MMICTBM,CS,BCA,AI,Female,2003-05-16,22,OBC,No,UP,Indian,4-6 LPA,10th,Farmer,No,Yes,NA,76.06,CBSE,59.83,CBSE,Science,64,3883,Merit,0,2025-26,VI,BCA601,Final Semester,Core,4,3.97,FAC120,120,71,71,Low,37,29,0.83,1,10,0.92,80,63,80,259,13,Up,66,88,84,245,74.03,A,8.5,5.34,8.19,Pass,2,5.4,5.6,6.3,No,34,No,High,1,2,64,Auditory,48,72,19,3.59,40,78,Online,4.52,26,13,2,5,Yes
